Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2005,5,25-34,1,Male,2,Black Non Hispanic,5,New York,15878
2005,5,25-34,1,Male,3,Other Non Hispanic,5,New York,19533
2005,5,25-34,1,Male,5,Hispanic,5,New York,34483
2005,5,25-34,2,Female,0,Total,5,New York,166095
2005,5,25-34,2,Female,1,White Non Hispanic,5,New York,90998
2005,5,25-34,2,Female,2,Black Non Hispanic,5,New York,17263
2005,5,25-34,2,Female,3,Other Non Hispanic,5,New York,25394
2005,5,25-34,2,Female,5,Hispanic,5,New York,32440
2005,6,35-44,0,Total,0,Total,5,New York,289583
2005,6,35-44,0,Total,1,White Non Hispanic,5,New York,158129
2005,6,35-44,0,Total,2,Black Non Hispanic,5,New York,37337
2005,6,35-44,0,Total,3,Other Non Hispanic,5,New York,33418
2005,6,35-44,0,Total,5,Hispanic,5,New York,60699
2005,6,35-44,1,Male,0,Total,5,New York,147905
2005,6,35-44,1,Male,1,White Non Hispanic,5,New York,83636
2005,6,35-44,1,Male,2,Black Non Hispanic,5,New York,17995
2005,6,35-44,1,Male,3,Other Non Hispanic,5,New York,16448
2005,6,35-44,1,Male,5,Hispanic,5,New York,29826
2005,6,35-44,2,Female,0,Total,5,New York,141678
2005,6,35-44,2,Female,1,White Non Hispanic,5,New York,74493
2005,6,35-44,2,Female,2,Black Non Hispanic,5,New York,19342
2005,6,35-44,2,Female,3,Other Non Hispanic,5,New York,16970
2005,6,35-44,2,Female,5,Hispanic,5,New York,30873
2005,7,45-54,0,Total,0,Total,5,New York,213551
2005,7,45-54,0,Total,1,White Non Hispanic,5,New York,108057
2005,7,45-54,0,Total,2,Black Non Hispanic,5,New York,32248
2005,7,45-54,0,Total,3,Other Non Hispanic,5,New York,21411
2005,7,45-54,0,Total,5,Hispanic,5,New York,51835
2005,7,45-54,1,Male,0,Total,5,New York,104174
2005,7,45-54,1,Male,1,White Non Hispanic,5,New York,55050
2005,7,45-54,1,Male,2,Black Non Hispanic,5,New York,15214
2005,7,45-54,1,Male,3,Other Non Hispanic,5,New York,10259
2005,7,45-54,1,Male,5,Hispanic,5,New York,23651
2005,7,45-54,2,Female,0,Total,5,New York,109377
2005,7,45-54,2,Female,1,White Non Hispanic,5,New York,53007
2005,7,45-54,2,Female,2,Black Non Hispanic,5,New York,17034
2005,7,45-54,2,Female,3,Other Non Hispanic,5,New York,11152
2005,7,45-54,2,Female,5,Hispanic,5,New York,28184
2005,8,55-64,0,Total,0,Total,5,New York,162474
2005,8,55-64,0,Total,1,White Non Hispanic,5,New York,87190
2005,8,55-64,0,Total,2,Black Non Hispanic,5,New York,23517
2005,8,55-64,0,Total,3,Other Non Hispanic,5,New York,14253
2005,8,55-64,0,Total,5,Hispanic,5,New York,37514
2005,8,55-64,1,Male,0,Total,5,New York,72615
2005,8,55-64,1,Male,1,White Non Hispanic,5,New York,39987
2005,8,55-64,1,Male,2,Black Non Hispanic,5,New York,9966
2005,8,55-64,1,Male,3,Other Non Hispanic,5,New York,6422
2005,8,55-64,1,Male,5,Hispanic,5,New York,16240
2005,8,55-64,2,Female,0,Total,5,New York,89859
2005,8,55-64,2,Female,1,White Non Hispanic,5,New York,47203
2005,8,55-64,2,Female,2,Black Non Hispanic,5,New York,13551
2005,8,55-64,2,Female,3,Other Non Hispanic,5,New York,7831
2005,8,55-64,2,Female,5,Hispanic,5,New York,21274
2005,9,65-74,0,Total,0,Total,5,New York,100188
2005,9,65-74,0,Total,1,White Non Hispanic,5,New York,49050
2005,9,65-74,0,Total,2,Black Non Hispanic,5,New York,15961
2005,9,65-74,0,Total,3,Other Non Hispanic,5,New York,10007
2005,9,65-74,0,Total,5,Hispanic,5,New York,25170
2005,9,65-74,1,Male,0,Total,5,New York,43548
2005,9,65-74,1,Male,1,White Non Hispanic,5,New York,22873
2005,9,65-74,1,Male,2,Black Non Hispanic,5,New York,6111
2005,9,65-74,1,Male,3,Other Non Hispanic,5,New York,4390
2005,9,65-74,1,Male,5,Hispanic,5,New York,10174
2005,9,65-74,2,Female,0,Total,5,New York,56640
2005,9,65-74,2,Female,1,White Non Hispanic,5,New York,26177
2005,9,65-74,2,Female,2,Black Non Hispanic,5,New York,9850
2005,9,65-74,2,Female,3,Other Non Hispanic,5,New York,5617
2005,9,65-74,2,Female,5,Hispanic,5,New York,14996
2005,10,75-84,0,Total,0,Total,5,New York,70466
2005,10,75-84,0,Total,1,White Non Hispanic,5,New York,36103
2005,10,75-84,0,Total,2,Black Non Hispanic,5,New York,11786
2005,10,75-84,0,Total,3,Other Non Hispanic,5,New York,6591
2005,10,75-84,0,Total,5,Hispanic,5,New York,15986
2005,10,75-84,1,Male,0,Total,5,New York,27488
2005,10,75-84,1,Male,1,White Non Hispanic,5,New York,15254
2005,10,75-84,1,Male,2,Black Non Hispanic,5,New York,3871
2005,10,75-84,1,Male,3,Other Non Hispanic,5,New York,2760
2005,10,75-84,1,Male,5,Hispanic,5,New York,5603
2005,10,75-84,2,Female,0,Total,5,New York,42978
2005,10,75-84,2,Female,1,White Non Hispanic,5,New York,20849
2005,10,75-84,2,Female,2,Black Non Hispanic,5,New York,7915
2005,10,75-84,2,Female,3,Other Non Hispanic,5,New York,3831
2005,10,75-84,2,Female,5,Hispanic,5,New York,10383
2005,11,85+,0,Total,0,Total,5,New York,32108
2005,11,85+,0,Total,1,White Non Hispanic,5,New York,18055
2005,11,85+,0,Total,2,Black Non Hispanic,5,New York,5511
2005,11,85+,0,Total,3,Other Non Hispanic,5,New York,2501
2005,11,85+,0,Total,5,Hispanic,5,New York,6041
2005,11,85+,1,Male,0,Total,5,New York,9309
2005,11,85+,1,Male,1,White Non Hispanic,5,New York,5368
2005,11,85+,1,Male,2,Black Non Hispanic,5,New York,1360
2005,11,85+,1,Male,3,Other Non Hispanic,5,New York,850
2005,11,85+,1,Male,5,Hispanic,5,New York,1731
2005,11,85+,2,Female,0,Total,5,New York,22799
2005,11,85+,2,Female,1,White Non Hispanic,5,New York,12687
2005,11,85+,2,Female,2,Black Non Hispanic,5,New York,4151
2005,11,85+,2,Female,3,Other Non Hispanic,5,New York,1651
2005,11,85+,2,Female,5,Hispanic,5,New York,4310
2006,0,Total,0,Total,0,Total,5,New York,1611581
2006,0,Total,0,Total,1,White Non Hispanic,5,New York,781803
2006,0,Total,0,Total,2,Black Non Hispanic,5,New York,236428
2006,0,Total,0,Total,3,Other Non Hispanic,5,New York,184638
2006,0,Total,0,Total,5,Hispanic,5,New York,408712
2006,0,Total,1,Male,0,Total,5,New York,767726
2006,0,Total,1,Male,1,White Non Hispanic,5,New York,377957
2006,0,Total,1,Male,2,Black Non Hispanic,5,New York,109382
2006,0,Total,1,Male,3,Other Non Hispanic,5,New York,85537
2006,0,Total,1,Male,5,Hispanic,5,New York,194850
2006,0,Total,2,Female,0,Total,5,New York,843855
2006,0,Total,2,Female,1,White Non Hispanic,5,New York,403846
2006,0,Total,2,Female,2,Black Non Hispanic,5,New York,127046
2006,0,Total,2,Female,3,Other Non Hispanic,5,New York,99101
2006,0,Total,2,Female,5,Hispanic,5,New York,213862
2006,1,<1,0,Total,0,Total,5,New York,20347
2006,1,<1,0,Total,1,White Non Hispanic,5,New York,8304
2006,1,<1,0,Total,2,Black Non Hispanic,5,New York,3242
2006,1,<1,0,Total,3,Other Non Hispanic,5,New York,2654
2006,1,<1,0,Total,5,Hispanic,5,New York,6147
2006,1,<1,1,Male,0,Total,5,New York,10380
2006,1,<1,1,Male,1,White Non Hispanic,5,New York,4248
2006,1,<1,1,Male,2,Black Non Hispanic,5,New York,1735
2006,1,<1,1,Male,3,Other Non Hispanic,5,New York,1345
2006,1,<1,1,Male,5,Hispanic,5,New York,3052
2006,1,<1,2,Female,0,Total,5,New York,9967
2006,1,<1,2,Female,1,White Non Hispanic,5,New York,4056
2006,1,<1,2,Female,2,Black Non Hispanic,5,New York,1507
2006,1,<1,2,Female,3,Other Non Hispanic,5,New York,1309
2006,1,<1,2,Female,5,Hispanic,5,New York,3095
2006,2,01-09,0,Total,0,Total,5,New York,151056
2006,2,01-09,0,Total,1,White Non Hispanic,5,New York,60313
2006,2,01-09,0,Total,2,Black Non Hispanic,5,New York,26133
2006,2,01-09,0,Total,3,Other Non Hispanic,5,New York,15863
2006,2,01-09,0,Total,5,Hispanic,5,New York,48747
2006,2,01-09,1,Male,0,Total,5,New York,77424
2006,2,01-09,1,Male,1,White Non Hispanic,5,New York,30914
2006,2,01-09,1,Male,2,Black Non Hispanic,5,New York,13490
2006,2,01-09,1,Male,3,Other Non Hispanic,5,New York,8095
2006,2,01-09,1,Male,5,Hispanic,5,New York,24925
2006,2,01-09,2,Female,0,Total,5,New York,73632
2006,2,01-09,2,Female,1,White Non Hispanic,5,New York,29399
2006,2,01-09,2,Female,2,Black Non Hispanic,5,New York,12643
2006,2,01-09,2,Female,3,Other Non Hispanic,5,New York,7768
2006,2,01-09,2,Female,5,Hispanic,5,New York,23822
2006,3,10-19,0,Total,0,Total,5,New York,139695
2006,3,10-19,0,Total,1,White Non Hispanic,5,New York,39772
2006,3,10-19,0,Total,2,Black Non Hispanic,5,New York,30518
2006,3,10-19,0,Total,3,Other Non Hispanic,5,New York,12754
2006,3,10-19,0,Total,5,Hispanic,5,New York,56651
2006,3,10-19,1,Male,0,Total,5,New York,69222
2006,3,10-19,1,Male,1,White Non Hispanic,5,New York,19159
2006,3,10-19,1,Male,2,Black Non Hispanic,5,New York,15356
2006,3,10-19,1,Male,3,Other Non Hispanic,5,New York,6296
2006,3,10-19,1,Male,5,Hispanic,5,New York,28411
2006,3,10-19,2,Female,0,Total,5,New York,70473
2006,3,10-19,2,Female,1,White Non Hispanic,5,New York,20613
2006,3,10-19,2,Female,2,Black Non Hispanic,5,New York,15162
2006,3,10-19,2,Female,3,Other Non Hispanic,5,New York,6458
2006,3,10-19,2,Female,5,Hispanic,5,New York,28240
2006,4,20-24,0,Total,0,Total,5,New York,103204
2006,4,20-24,0,Total,1,White Non Hispanic,5,New York,38203
2006,4,20-24,0,Total,2,Black Non Hispanic,5,New York,16433
2006,4,20-24,0,Total,3,Other Non Hispanic,5,New York,14581
2006,4,20-24,0,Total,5,Hispanic,5,New York,33987
2006,4,20-24,1,Male,0,Total,5,New York,46887
2006,4,20-24,1,Male,1,White Non Hispanic,5,New York,16264
2006,4,20-24,1,Male,2,Black Non Hispanic,5,New York,7530
2006,4,20-24,1,Male,3,Other Non Hispanic,5,New York,6268
2006,4,20-24,1,Male,5,Hispanic,5,New York,16825
2006,4,20-24,2,Female,0,Total,5,New York,56317
2006,4,20-24,2,Female,1,White Non Hispanic,5,New York,21939
2006,4,20-24,2,Female,2,Black Non Hispanic,5,New York,8903
2006,4,20-24,2,Female,3,Other Non Hispanic,5,New York,8313
2006,4,20-24,2,Female,5,Hispanic,5,New York,17162
2006,5,25-34,0,Total,0,Total,5,New York,305934
2006,5,25-34,0,Total,1,White Non Hispanic,5,New York,162527
2006,5,25-34,0,Total,2,Black Non Hispanic,5,New York,33084
2006,5,25-34,0,Total,3,Other Non Hispanic,5,New York,45840
2006,5,25-34,0,Total,5,Hispanic,5,New York,64483
2006,5,25-34,1,Male,0,Total,5,New York,144896
2006,5,25-34,1,Male,1,White Non Hispanic,5,New York,75656
2006,5,25-34,1,Male,2,Black Non Hispanic,5,New York,15783
2006,5,25-34,1,Male,3,Other Non Hispanic,5,New York,20037
2006,5,25-34,1,Male,5,Hispanic,5,New York,33420
2006,5,25-34,2,Female,0,Total,5,New York,161038
2006,5,25-34,2,Female,1,White Non Hispanic,5,New York,86871
2006,5,25-34,2,Female,2,Black Non Hispanic,5,New York,17301
2006,5,25-34,2,Female,3,Other Non Hispanic,5,New York,25803
2006,5,25-34,2,Female,5,Hispanic,5,New York,31063
2006,6,35-44,0,Total,0,Total,5,New York,300632
2006,6,35-44,0,Total,1,White Non Hispanic,5,New York,167215
2006,6,35-44,0,Total,2,Black Non Hispanic,5,New York,37171
2006,6,35-44,0,Total,3,Other Non Hispanic,5,New York,35958
2006,6,35-44,0,Total,5,Hispanic,5,New York,60288
2006,6,35-44,1,Male,0,Total,5,New York,153747
2006,6,35-44,1,Male,1,White Non Hispanic,5,New York,88129
2006,6,35-44,1,Male,2,Black Non Hispanic,5,New York,18078
2006,6,35-44,1,Male,3,Other Non Hispanic,5,New York,17805
2006,6,35-44,1,Male,5,Hispanic,5,New York,29735
2006,6,35-44,2,Female,0,Total,5,New York,146885
2006,6,35-44,2,Female,1,White Non Hispanic,5,New York,79086
2006,6,35-44,2,Female,2,Black Non Hispanic,5,New York,19093
2006,6,35-44,2,Female,3,Other Non Hispanic,5,New York,18153
2006,6,35-44,2,Female,5,Hispanic,5,New York,30553
2006,7,45-54,0,Total,0,Total,5,New York,218467
2006,7,45-54,0,Total,1,White Non Hispanic,5,New York,111514
2006,7,45-54,0,Total,2,Black Non Hispanic,5,New York,32913
2006,7,45-54,0,Total,3,Other Non Hispanic,5,New York,22272
2006,7,45-54,0,Total,5,Hispanic,5,New York,51768
2006,7,45-54,1,Male,0,Total,5,New York,107587
2006,7,45-54,1,Male,1,White Non Hispanic,5,New York,57399
2006,7,45-54,1,Male,2,Black Non Hispanic,5,New York,15735
2006,7,45-54,1,Male,3,Other Non Hispanic,5,New York,10620
2006,7,45-54,1,Male,5,Hispanic,5,New York,23833
2006,7,45-54,2,Female,0,Total,5,New York,110880
2006,7,45-54,2,Female,1,White Non Hispanic,5,New York,54115
2006,7,45-54,2,Female,2,Black Non Hispanic,5,New York,17178
2006,7,45-54,2,Female,3,Other Non Hispanic,5,New York,11652
2006,7,45-54,2,Female,5,Hispanic,5,New York,27935
2006,8,55-64,0,Total,0,Total,5,New York,166918
2006,8,55-64,0,Total,1,White Non Hispanic,5,New York,90042
2006,8,55-64,0,Total,2,Black Non Hispanic,5,New York,23547
2006,8,55-64,0,Total,3,Other Non Hispanic,5,New York,15065
2006,8,55-64,0,Total,5,Hispanic,5,New York,38264
2006,8,55-64,1,Male,0,Total,5,New York,74772
2006,8,55-64,1,Male,1,White Non Hispanic,5,New York,41338
2006,8,55-64,1,Male,2,Black Non Hispanic,5,New York,10062
2006,8,55-64,1,Male,3,Other Non Hispanic,5,New York,6838
2006,8,55-64,1,Male,5,Hispanic,5,New York,16534
2006,8,55-64,2,Female,0,Total,5,New York,92146
2006,8,55-64,2,Female,1,White Non Hispanic,5,New York,48704
2006,8,55-64,2,Female,2,Black Non Hispanic,5,New York,13485
2006,8,55-64,2,Female,3,Other Non Hispanic,5,New York,8227
2006,8,55-64,2,Female,5,Hispanic,5,New York,21730
2006,9,65-74,0,Total,0,Total,5,New York,105611
2006,9,65-74,0,Total,1,White Non Hispanic,5,New York,52178
2006,9,65-74,0,Total,2,Black Non Hispanic,5,New York,16750
2006,9,65-74,0,Total,3,Other Non Hispanic,5,New York,10396
2006,9,65-74,0,Total,5,Hispanic,5,New York,26287
2006,9,65-74,1,Male,0,Total,5,New York,46436
2006,9,65-74,1,Male,1,White Non Hispanic,5,New York,24538
2006,9,65-74,1,Male,2,Black Non Hispanic,5,New York,6456
2006,9,65-74,1,Male,3,Other Non Hispanic,5,New York,4648
2006,9,65-74,1,Male,5,Hispanic,5,New York,10794
2006,9,65-74,2,Female,0,Total,5,New York,59175
2006,9,65-74,2,Female,1,White Non Hispanic,5,New York,27640
2006,9,65-74,2,Female,2,Black Non Hispanic,5,New York,10294
2006,9,65-74,2,Female,3,Other Non Hispanic,5,New York,5748
2006,9,65-74,2,Female,5,Hispanic,5,New York,15493
2006,10,75-84,0,Total,0,Total,5,New York,69575
2006,10,75-84,0,Total,1,White Non Hispanic,5,New York,35538
2006,10,75-84,0,Total,2,Black Non Hispanic,5,New York,11323
2006,10,75-84,0,Total,3,Other Non Hispanic,5,New York,6575
2006,10,75-84,0,Total,5,Hispanic,5,New York,16139
2006,10,75-84,1,Male,0,Total,5,New York,27281
2006,10,75-84,1,Male,1,White Non Hispanic,5,New York,15224
2006,10,75-84,1,Male,2,Black Non Hispanic,5,New York,3750
2006,10,75-84,1,Male,3,Other Non Hispanic,5,New York,2654
2006,10,75-84,1,Male,5,Hispanic,5,New York,5653
2006,10,75-84,2,Female,0,Total,5,New York,42294
2006,10,75-84,2,Female,1,White Non Hispanic,5,New York,20314
2006,10,75-84,2,Female,2,Black Non Hispanic,5,New York,7573
2006,10,75-84,2,Female,3,Other Non Hispanic,5,New York,3921
2006,10,75-84,2,Female,5,Hispanic,5,New York,10486
2006,11,85+,0,Total,0,Total,5,New York,30142
2006,11,85+,0,Total,1,White Non Hispanic,5,New York,16197
2006,11,85+,0,Total,2,Black Non Hispanic,5,New York,5314
2006,11,85+,0,Total,3,Other Non Hispanic,5,New York,2680
2006,11,85+,0,Total,5,Hispanic,5,New York,5951
2006,11,85+,1,Male,0,Total,5,New York,9094
2006,11,85+,1,Male,1,White Non Hispanic,5,New York,5088
2006,11,85+,1,Male,2,Black Non Hispanic,5,New York,1407
2006,11,85+,1,Male,3,Other Non Hispanic,5,New York,931
2006,11,85+,1,Male,5,Hispanic,5,New York,1668
2006,11,85+,2,Female,0,Total,5,New York,21048
2006,11,85+,2,Female,1,White Non Hispanic,5,New York,11109
2006,11,85+,2,Female,2,Black Non Hispanic,5,New York,3907
2006,11,85+,2,Female,3,Other Non Hispanic,5,New York,1749
2006,11,85+,2,Female,5,Hispanic,5,New York,4283
2007,0,Total,0,Total,0,Total,5,New York,1620867
2007,0,Total,0,Total,1,White Non Hispanic,5,New York,804014
2007,0,Total,0,Total,2,Black Non Hispanic,5,New York,230517
2007,0,Total,0,Total,3,Other Non Hispanic,5,New York,185838
2007,0,Total,0,Total,5,Hispanic,5,New York,400498
2007,0,Total,1,Male,0,Total,5,New York,774815
2007,0,Total,1,Male,1,White Non Hispanic,5,New York,390025
2007,0,Total,1,Male,2,Black Non Hispanic,5,New York,107044
2007,0,Total,1,Male,3,Other Non Hispanic,5,New York,86685
2007,0,Total,1,Male,5,Hispanic,5,New York,191061
2007,0,Total,2,Female,0,Total,5,New York,846052
2007,0,Total,2,Female,1,White Non Hispanic,5,New York,413989
2007,0,Total,2,Female,2,Black Non Hispanic,5,New York,123473
2007,0,Total,2,Female,3,Other Non Hispanic,5,New York,99153
2007,0,Total,2,Female,5,Hispanic,5,New York,209437
2007,1,<1,0,Total,0,Total,5,New York,20956
2007,1,<1,0,Total,1,White Non Hispanic,5,New York,9385
2007,1,<1,0,Total,2,Black Non Hispanic,5,New York,2757
2007,1,<1,0,Total,3,Other Non Hispanic,5,New York,2305
2007,1,<1,0,Total,5,Hispanic,5,New York,6509
2007,1,<1,1,Male,0,Total,5,New York,10731
2007,1,<1,1,Male,1,White Non Hispanic,5,New York,4814
2007,1,<1,1,Male,2,Black Non Hispanic,5,New York,1414
2007,1,<1,1,Male,3,Other Non Hispanic,5,New York,1184
2007,1,<1,1,Male,5,Hispanic,5,New York,3319
2007,1,<1,2,Female,0,Total,5,New York,10225
2007,1,<1,2,Female,1,White Non Hispanic,5,New York,4571
2007,1,<1,2,Female,2,Black Non Hispanic,5,New York,1343
2007,1,<1,2,Female,3,Other Non Hispanic,5,New York,1121
2007,1,<1,2,Female,5,Hispanic,5,New York,3190
2007,2,01-09,0,Total,0,Total,5,New York,151039
2007,2,01-09,0,Total,1,White Non Hispanic,5,New York,63271
2007,2,01-09,0,Total,2,Black Non Hispanic,5,New York,25519
2007,2,01-09,0,Total,3,Other Non Hispanic,5,New York,16569
2007,2,01-09,0,Total,5,Hispanic,5,New York,45680
2007,2,01-09,1,Male,0,Total,5,New York,77275
2007,2,01-09,1,Male,1,White Non Hispanic,5,New York,32393
2007,2,01-09,1,Male,2,Black Non Hispanic,5,New York,13166
2007,2,01-09,1,Male,3,Other Non Hispanic,5,New York,8509
2007,2,01-09,1,Male,5,Hispanic,5,New York,23207
2007,2,01-09,2,Female,0,Total,5,New York,73764
2007,2,01-09,2,Female,1,White Non Hispanic,5,New York,30878
2007,2,01-09,2,Female,2,Black Non Hispanic,5,New York,12353
2007,2,01-09,2,Female,3,Other Non Hispanic,5,New York,8060
2007,2,01-09,2,Female,5,Hispanic,5,New York,22473
2007,3,10-19,0,Total,0,Total,5,New York,137403
2007,3,10-19,0,Total,1,White Non Hispanic,5,New York,42541
2007,3,10-19,0,Total,2,Black Non Hispanic,5,New York,29101
2007,3,10-19,0,Total,3,Other Non Hispanic,5,New York,12595
2007,3,10-19,0,Total,5,Hispanic,5,New York,53166
2007,3,10-19,1,Male,0,Total,5,New York,68083
2007,3,10-19,1,Male,1,White Non Hispanic,5,New York,20569
2007,3,10-19,1,Male,2,Black Non Hispanic,5,New York,14698
2007,3,10-19,1,Male,3,Other Non Hispanic,5,New York,6190
2007,3,10-19,1,Male,5,Hispanic,5,New York,26626
2007,3,10-19,2,Female,0,Total,5,New York,69320
2007,3,10-19,2,Female,1,White Non Hispanic,5,New York,21972
2007,3,10-19,2,Female,2,Black Non Hispanic,5,New York,14403
2007,3,10-19,2,Female,3,Other Non Hispanic,5,New York,6405
2007,3,10-19,2,Female,5,Hispanic,5,New York,26540
2007,4,20-24,0,Total,0,Total,5,New York,104881
2007,4,20-24,0,Total,1,White Non Hispanic,5,New York,40802
2007,4,20-24,0,Total,2,Black Non Hispanic,5,New York,16229
2007,4,20-24,0,Total,3,Other Non Hispanic,5,New York,14206
2007,4,20-24,0,Total,5,Hispanic,5,New York,33644
2007,4,20-24,1,Male,0,Total,5,New York,48159
2007,4,20-24,1,Male,1,White Non Hispanic,5,New York,17896
2007,4,20-24,1,Male,2,Black Non Hispanic,5,New York,7497
2007,4,20-24,1,Male,3,Other Non Hispanic,5,New York,6214
2007,4,20-24,1,Male,5,Hispanic,5,New York,16552
2007,4,20-24,2,Female,0,Total,5,New York,56722
2007,4,20-24,2,Female,1,White Non Hispanic,5,New York,22906
2007,4,20-24,2,Female,2,Black Non Hispanic,5,New York,8732
2007,4,20-24,2,Female,3,Other Non Hispanic,5,New York,7992
2007,4,20-24,2,Female,5,Hispanic,5,New York,17092
2007,5,25-34,0,Total,0,Total,5,New York,302290
2007,5,25-34,0,Total,1,White Non Hispanic,5,New York,159807
2007,5,25-34,0,Total,2,Black Non Hispanic,5,New York,32223
2007,5,25-34,0,Total,3,Other Non Hispanic,5,New York,45036
2007,5,25-34,0,Total,5,Hispanic,5,New York,65224
2007,5,25-34,1,Male,0,Total,5,New York,144317
2007,5,25-34,1,Male,1,White Non Hispanic,5,New York,74665
2007,5,25-34,1,Male,2,Black Non Hispanic,5,New York,15511
2007,5,25-34,1,Male,3,Other Non Hispanic,5,New York,20030
2007,5,25-34,1,Male,5,Hispanic,5,New York,34111
2007,5,25-34,2,Female,0,Total,5,New York,157973
2007,5,25-34,2,Female,1,White Non Hispanic,5,New York,85142
2007,5,25-34,2,Female,2,Black Non Hispanic,5,New York,16712
2007,5,25-34,2,Female,3,Other Non Hispanic,5,New York,25006
2007,5,25-34,2,Female,5,Hispanic,5,New York,31113
2007,6,35-44,0,Total,0,Total,5,New York,310379
2007,6,35-44,0,Total,1,White Non Hispanic,5,New York,177193
2007,6,35-44,0,Total,2,Black Non Hispanic,5,New York,35990
2007,6,35-44,0,Total,3,Other Non Hispanic,5,New York,37614
2007,6,35-44,0,Total,5,Hispanic,5,New York,59582
2007,6,35-44,1,Male,0,Total,5,New York,157889
2007,6,35-44,1,Male,1,White Non Hispanic,5,New York,92601
2007,6,35-44,1,Male,2,Black Non Hispanic,5,New York,17528
2007,6,35-44,1,Male,3,Other Non Hispanic,5,New York,18443
2007,6,35-44,1,Male,5,Hispanic,5,New York,29317
2007,6,35-44,2,Female,0,Total,5,New York,152490
2007,6,35-44,2,Female,1,White Non Hispanic,5,New York,84592
2007,6,35-44,2,Female,2,Black Non Hispanic,5,New York,18462
2007,6,35-44,2,Female,3,Other Non Hispanic,5,New York,19171
2007,6,35-44,2,Female,5,Hispanic,5,New York,30265
2007,7,45-54,0,Total,0,Total,5,New York,221181
2007,7,45-54,0,Total,1,White Non Hispanic,5,New York,114860
2007,7,45-54,0,Total,2,Black Non Hispanic,5,New York,32813
2007,7,45-54,0,Total,3,Other Non Hispanic,5,New York,22294
2007,7,45-54,0,Total,5,Hispanic,5,New York,51214
2007,7,45-54,1,Male,0,Total,5,New York,110199
2007,7,45-54,1,Male,1,White Non Hispanic,5,New York,59882
2007,7,45-54,1,Male,2,Black Non Hispanic,5,New York,15900
2007,7,45-54,1,Male,3,Other Non Hispanic,5,New York,10673
2007,7,45-54,1,Male,5,Hispanic,5,New York,23744
2007,7,45-54,2,Female,0,Total,5,New York,110982
2007,7,45-54,2,Female,1,White Non Hispanic,5,New York,54978
2007,7,45-54,2,Female,2,Black Non Hispanic,5,New York,16913
2007,7,45-54,2,Female,3,Other Non Hispanic,5,New York,11621
2007,7,45-54,2,Female,5,Hispanic,5,New York,27470
2007,8,55-64,0,Total,0,Total,5,New York,168660
2007,8,55-64,0,Total,1,White Non Hispanic,5,New York,91753
2007,8,55-64,0,Total,2,Black Non Hispanic,5,New York,23513
2007,8,55-64,0,Total,3,Other Non Hispanic,5,New York,15433
2007,8,55-64,0,Total,5,Hispanic,5,New York,37961
2007,8,55-64,1,Male,0,Total,5,New York,76044
2007,8,55-64,1,Male,1,White Non Hispanic,5,New York,42480
2007,8,55-64,1,Male,2,Black Non Hispanic,5,New York,10128
2007,8,55-64,1,Male,3,Other Non Hispanic,5,New York,7074
2007,8,55-64,1,Male,5,Hispanic,5,New York,16362
2007,8,55-64,2,Female,0,Total,5,New York,92616
2007,8,55-64,2,Female,1,White Non Hispanic,5,New York,49273
2007,8,55-64,2,Female,2,Black Non Hispanic,5,New York,13385
2007,8,55-64,2,Female,3,Other Non Hispanic,5,New York,8359
2007,8,55-64,2,Female,5,Hispanic,5,New York,21599
2007,9,65-74,0,Total,0,Total,5,New York,105029
2007,9,65-74,0,Total,1,White Non Hispanic,5,New York,52948
2007,9,65-74,0,Total,2,Black Non Hispanic,5,New York,16225
2007,9,65-74,0,Total,3,Other Non Hispanic,5,New York,10223
2007,9,65-74,0,Total,5,Hispanic,5,New York,25633
2007,9,65-74,1,Male,0,Total,5,New York,46007
2007,9,65-74,1,Male,1,White Non Hispanic,5,New York,24566
2007,9,65-74,1,Male,2,Black Non Hispanic,5,New York,6268
2007,9,65-74,1,Male,3,Other Non Hispanic,5,New York,4630
2007,9,65-74,1,Male,5,Hispanic,5,New York,10543
2007,9,65-74,2,Female,0,Total,5,New York,59022
2007,9,65-74,2,Female,1,White Non Hispanic,5,New York,28382
2007,9,65-74,2,Female,2,Black Non Hispanic,5,New York,9957
2007,9,65-74,2,Female,3,Other Non Hispanic,5,New York,5593
2007,9,65-74,2,Female,5,Hispanic,5,New York,15090
2007,10,75-84,0,Total,0,Total,5,New York,68044
2007,10,75-84,0,Total,1,White Non Hispanic,5,New York,34698
2007,10,75-84,0,Total,2,Black Non Hispanic,5,New York,10808
2007,10,75-84,0,Total,3,Other Non Hispanic,5,New York,6696
2007,10,75-84,0,Total,5,Hispanic,5,New York,15842
2007,10,75-84,1,Male,0,Total,5,New York,26660
2007,10,75-84,1,Male,1,White Non Hispanic,5,New York,14844
2007,10,75-84,1,Male,2,Black Non Hispanic,5,New York,3527
2007,10,75-84,1,Male,3,Other Non Hispanic,5,New York,2714
2007,10,75-84,1,Male,5,Hispanic,5,New York,5575
2007,10,75-84,2,Female,0,Total,5,New York,41384
2007,10,75-84,2,Female,1,White Non Hispanic,5,New York,19854
2007,10,75-84,2,Female,2,Black Non Hispanic,5,New York,7281
2007,10,75-84,2,Female,3,Other Non Hispanic,5,New York,3982
2007,10,75-84,2,Female,5,Hispanic,5,New York,10267
