Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2005,3,10-19,2,Female,2,Black Non Hispanic,3,Bronx,33624
2005,3,10-19,2,Female,3,Other Non Hispanic,3,Bronx,3429
2005,3,10-19,2,Female,5,Hispanic,3,Bronx,60290
2005,4,20-24,0,Total,0,Total,3,Bronx,97259
2005,4,20-24,0,Total,1,White Non Hispanic,3,Bronx,9697
2005,4,20-24,0,Total,2,Black Non Hispanic,3,Bronx,30866
2005,4,20-24,0,Total,3,Other Non Hispanic,3,Bronx,3131
2005,4,20-24,0,Total,5,Hispanic,3,Bronx,53565
2005,4,20-24,1,Male,0,Total,3,Bronx,48221
2005,4,20-24,1,Male,1,White Non Hispanic,3,Bronx,5358
2005,4,20-24,1,Male,2,Black Non Hispanic,3,Bronx,14762
2005,4,20-24,1,Male,3,Other Non Hispanic,3,Bronx,1763
2005,4,20-24,1,Male,5,Hispanic,3,Bronx,26338
2005,4,20-24,2,Female,0,Total,3,Bronx,49038
2005,4,20-24,2,Female,1,White Non Hispanic,3,Bronx,4339
2005,4,20-24,2,Female,2,Black Non Hispanic,3,Bronx,16104
2005,4,20-24,2,Female,3,Other Non Hispanic,3,Bronx,1368
2005,4,20-24,2,Female,5,Hispanic,3,Bronx,27227
2005,5,25-34,0,Total,0,Total,3,Bronx,201345
2005,5,25-34,0,Total,1,White Non Hispanic,3,Bronx,20313
2005,5,25-34,0,Total,2,Black Non Hispanic,3,Bronx,59714
2005,5,25-34,0,Total,3,Other Non Hispanic,3,Bronx,8567
2005,5,25-34,0,Total,5,Hispanic,3,Bronx,112751
2005,5,25-34,1,Male,0,Total,3,Bronx,94836
2005,5,25-34,1,Male,1,White Non Hispanic,3,Bronx,10506
2005,5,25-34,1,Male,2,Black Non Hispanic,3,Bronx,27208
2005,5,25-34,1,Male,3,Other Non Hispanic,3,Bronx,3999
2005,5,25-34,1,Male,5,Hispanic,3,Bronx,53123
2005,5,25-34,2,Female,0,Total,3,Bronx,106509
2005,5,25-34,2,Female,1,White Non Hispanic,3,Bronx,9807
2005,5,25-34,2,Female,2,Black Non Hispanic,3,Bronx,32506
2005,5,25-34,2,Female,3,Other Non Hispanic,3,Bronx,4568
2005,5,25-34,2,Female,5,Hispanic,3,Bronx,59628
2005,6,35-44,0,Total,0,Total,3,Bronx,202481
2005,6,35-44,0,Total,1,White Non Hispanic,3,Bronx,23062
2005,6,35-44,0,Total,2,Black Non Hispanic,3,Bronx,67233
2005,6,35-44,0,Total,3,Other Non Hispanic,3,Bronx,8946
2005,6,35-44,0,Total,5,Hispanic,3,Bronx,103240
2005,6,35-44,1,Male,0,Total,3,Bronx,94289
2005,6,35-44,1,Male,1,White Non Hispanic,3,Bronx,12128
2005,6,35-44,1,Male,2,Black Non Hispanic,3,Bronx,30476
2005,6,35-44,1,Male,3,Other Non Hispanic,3,Bronx,4588
2005,6,35-44,1,Male,5,Hispanic,3,Bronx,47097
2005,6,35-44,2,Female,0,Total,3,Bronx,108192
2005,6,35-44,2,Female,1,White Non Hispanic,3,Bronx,10934
2005,6,35-44,2,Female,2,Black Non Hispanic,3,Bronx,36757
2005,6,35-44,2,Female,3,Other Non Hispanic,3,Bronx,4358
2005,6,35-44,2,Female,5,Hispanic,3,Bronx,56143
2005,7,45-54,0,Total,0,Total,3,Bronx,164042
2005,7,45-54,0,Total,1,White Non Hispanic,3,Bronx,23864
2005,7,45-54,0,Total,2,Black Non Hispanic,3,Bronx,55102
2005,7,45-54,0,Total,3,Other Non Hispanic,3,Bronx,7209
2005,7,45-54,0,Total,5,Hispanic,3,Bronx,77867
2005,7,45-54,1,Male,0,Total,3,Bronx,74307
2005,7,45-54,1,Male,1,White Non Hispanic,3,Bronx,11918
2005,7,45-54,1,Male,2,Black Non Hispanic,3,Bronx,24199
2005,7,45-54,1,Male,3,Other Non Hispanic,3,Bronx,3532
2005,7,45-54,1,Male,5,Hispanic,3,Bronx,34658
2005,7,45-54,2,Female,0,Total,3,Bronx,89735
2005,7,45-54,2,Female,1,White Non Hispanic,3,Bronx,11946
2005,7,45-54,2,Female,2,Black Non Hispanic,3,Bronx,30903
2005,7,45-54,2,Female,3,Other Non Hispanic,3,Bronx,3677
2005,7,45-54,2,Female,5,Hispanic,3,Bronx,43209
2005,8,55-64,0,Total,0,Total,3,Bronx,116508
2005,8,55-64,0,Total,1,White Non Hispanic,3,Bronx,21756
2005,8,55-64,0,Total,2,Black Non Hispanic,3,Bronx,37491
2005,8,55-64,0,Total,3,Other Non Hispanic,3,Bronx,4889
2005,8,55-64,0,Total,5,Hispanic,3,Bronx,52372
2005,8,55-64,1,Male,0,Total,3,Bronx,50503
2005,8,55-64,1,Male,1,White Non Hispanic,3,Bronx,10330
2005,8,55-64,1,Male,2,Black Non Hispanic,3,Bronx,15040
2005,8,55-64,1,Male,3,Other Non Hispanic,3,Bronx,2279
2005,8,55-64,1,Male,5,Hispanic,3,Bronx,22854
2005,8,55-64,2,Female,0,Total,3,Bronx,66005
2005,8,55-64,2,Female,1,White Non Hispanic,3,Bronx,11426
2005,8,55-64,2,Female,2,Black Non Hispanic,3,Bronx,22451
2005,8,55-64,2,Female,3,Other Non Hispanic,3,Bronx,2610
2005,8,55-64,2,Female,5,Hispanic,3,Bronx,29518
2005,9,65-74,0,Total,0,Total,3,Bronx,70890
2005,9,65-74,0,Total,1,White Non Hispanic,3,Bronx,17779
2005,9,65-74,0,Total,2,Black Non Hispanic,3,Bronx,21364
2005,9,65-74,0,Total,3,Other Non Hispanic,3,Bronx,2569
2005,9,65-74,0,Total,5,Hispanic,3,Bronx,29178
2005,9,65-74,1,Male,0,Total,3,Bronx,28567
2005,9,65-74,1,Male,1,White Non Hispanic,3,Bronx,7619
2005,9,65-74,1,Male,2,Black Non Hispanic,3,Bronx,7845
2005,9,65-74,1,Male,3,Other Non Hispanic,3,Bronx,1250
2005,9,65-74,1,Male,5,Hispanic,3,Bronx,11853
2005,9,65-74,2,Female,0,Total,3,Bronx,42323
2005,9,65-74,2,Female,1,White Non Hispanic,3,Bronx,10160
2005,9,65-74,2,Female,2,Black Non Hispanic,3,Bronx,13519
2005,9,65-74,2,Female,3,Other Non Hispanic,3,Bronx,1319
2005,9,65-74,2,Female,5,Hispanic,3,Bronx,17325
2005,10,75-84,0,Total,0,Total,3,Bronx,47268
2005,10,75-84,0,Total,1,White Non Hispanic,3,Bronx,18293
2005,10,75-84,0,Total,2,Black Non Hispanic,3,Bronx,13105
2005,10,75-84,0,Total,3,Other Non Hispanic,3,Bronx,1144
2005,10,75-84,0,Total,5,Hispanic,3,Bronx,14726
2005,10,75-84,1,Male,0,Total,3,Bronx,16724
2005,10,75-84,1,Male,1,White Non Hispanic,3,Bronx,6819
2005,10,75-84,1,Male,2,Black Non Hispanic,3,Bronx,4248
2005,10,75-84,1,Male,3,Other Non Hispanic,3,Bronx,504
2005,10,75-84,1,Male,5,Hispanic,3,Bronx,5153
2005,10,75-84,2,Female,0,Total,3,Bronx,30544
2005,10,75-84,2,Female,1,White Non Hispanic,3,Bronx,11474
2005,10,75-84,2,Female,2,Black Non Hispanic,3,Bronx,8857
2005,10,75-84,2,Female,3,Other Non Hispanic,3,Bronx,640
2005,10,75-84,2,Female,5,Hispanic,3,Bronx,9573
2005,11,85+,0,Total,0,Total,3,Bronx,20377
2005,11,85+,0,Total,1,White Non Hispanic,3,Bronx,10280
2005,11,85+,0,Total,2,Black Non Hispanic,3,Bronx,4832
2005,11,85+,0,Total,3,Other Non Hispanic,3,Bronx,353
2005,11,85+,0,Total,5,Hispanic,3,Bronx,4912
2005,11,85+,1,Male,0,Total,3,Bronx,5711
2005,11,85+,1,Male,1,White Non Hispanic,3,Bronx,2927
2005,11,85+,1,Male,2,Black Non Hispanic,3,Bronx,1239
2005,11,85+,1,Male,3,Other Non Hispanic,3,Bronx,129
2005,11,85+,1,Male,5,Hispanic,3,Bronx,1416
2005,11,85+,2,Female,0,Total,3,Bronx,14666
2005,11,85+,2,Female,1,White Non Hispanic,3,Bronx,7353
2005,11,85+,2,Female,2,Black Non Hispanic,3,Bronx,3593
2005,11,85+,2,Female,3,Other Non Hispanic,3,Bronx,224
2005,11,85+,2,Female,5,Hispanic,3,Bronx,3496
2006,0,Total,0,Total,0,Total,3,Bronx,1361473
2006,0,Total,0,Total,1,White Non Hispanic,3,Bronx,180470
2006,0,Total,0,Total,2,Black Non Hispanic,3,Bronx,433622
2006,0,Total,0,Total,3,Other Non Hispanic,3,Bronx,53497
2006,0,Total,0,Total,5,Hispanic,3,Bronx,693884
2006,0,Total,1,Male,0,Total,3,Bronx,637328
2006,0,Total,1,Male,1,White Non Hispanic,3,Bronx,86282
2006,0,Total,1,Male,2,Black Non Hispanic,3,Bronx,198022
2006,0,Total,1,Male,3,Other Non Hispanic,3,Bronx,26457
2006,0,Total,1,Male,5,Hispanic,3,Bronx,326567
2006,0,Total,2,Female,0,Total,3,Bronx,724145
2006,0,Total,2,Female,1,White Non Hispanic,3,Bronx,94188
2006,0,Total,2,Female,2,Black Non Hispanic,3,Bronx,235600
2006,0,Total,2,Female,3,Other Non Hispanic,3,Bronx,27040
2006,0,Total,2,Female,5,Hispanic,3,Bronx,367317
2006,1,<1,0,Total,0,Total,3,Bronx,21922
2006,1,<1,0,Total,1,White Non Hispanic,3,Bronx,1798
2006,1,<1,0,Total,2,Black Non Hispanic,3,Bronx,7693
2006,1,<1,0,Total,3,Other Non Hispanic,3,Bronx,749
2006,1,<1,0,Total,5,Hispanic,3,Bronx,11682
2006,1,<1,1,Male,0,Total,3,Bronx,11179
2006,1,<1,1,Male,1,White Non Hispanic,3,Bronx,921
2006,1,<1,1,Male,2,Black Non Hispanic,3,Bronx,3903
2006,1,<1,1,Male,3,Other Non Hispanic,3,Bronx,377
2006,1,<1,1,Male,5,Hispanic,3,Bronx,5978
2006,1,<1,2,Female,0,Total,3,Bronx,10743
2006,1,<1,2,Female,1,White Non Hispanic,3,Bronx,877
2006,1,<1,2,Female,2,Black Non Hispanic,3,Bronx,3790
2006,1,<1,2,Female,3,Other Non Hispanic,3,Bronx,372
2006,1,<1,2,Female,5,Hispanic,3,Bronx,5704
2006,2,01-09,0,Total,0,Total,3,Bronx,189595
2006,2,01-09,0,Total,1,White Non Hispanic,3,Bronx,15483
2006,2,01-09,0,Total,2,Black Non Hispanic,3,Bronx,62962
2006,2,01-09,0,Total,3,Other Non Hispanic,3,Bronx,6298
2006,2,01-09,0,Total,5,Hispanic,3,Bronx,104852
2006,2,01-09,1,Male,0,Total,3,Bronx,96414
2006,2,01-09,1,Male,1,White Non Hispanic,3,Bronx,8144
2006,2,01-09,1,Male,2,Black Non Hispanic,3,Bronx,31596
2006,2,01-09,1,Male,3,Other Non Hispanic,3,Bronx,3167
2006,2,01-09,1,Male,5,Hispanic,3,Bronx,53507
2006,2,01-09,2,Female,0,Total,3,Bronx,93181
2006,2,01-09,2,Female,1,White Non Hispanic,3,Bronx,7339
2006,2,01-09,2,Female,2,Black Non Hispanic,3,Bronx,31366
2006,2,01-09,2,Female,3,Other Non Hispanic,3,Bronx,3131
2006,2,01-09,2,Female,5,Hispanic,3,Bronx,51345
2006,3,10-19,0,Total,0,Total,3,Bronx,223704
2006,3,10-19,0,Total,1,White Non Hispanic,3,Bronx,18572
2006,3,10-19,0,Total,2,Black Non Hispanic,3,Bronx,70853
2006,3,10-19,0,Total,3,Other Non Hispanic,3,Bronx,7551
2006,3,10-19,0,Total,5,Hispanic,3,Bronx,126728
2006,3,10-19,1,Male,0,Total,3,Bronx,113997
2006,3,10-19,1,Male,1,White Non Hispanic,3,Bronx,9629
2006,3,10-19,1,Male,2,Black Non Hispanic,3,Bronx,36403
2006,3,10-19,1,Male,3,Other Non Hispanic,3,Bronx,3851
2006,3,10-19,1,Male,5,Hispanic,3,Bronx,64114
2006,3,10-19,2,Female,0,Total,3,Bronx,109707
2006,3,10-19,2,Female,1,White Non Hispanic,3,Bronx,8943
2006,3,10-19,2,Female,2,Black Non Hispanic,3,Bronx,34450
2006,3,10-19,2,Female,3,Other Non Hispanic,3,Bronx,3700
2006,3,10-19,2,Female,5,Hispanic,3,Bronx,62614
2006,4,20-24,0,Total,0,Total,3,Bronx,101917
2006,4,20-24,0,Total,1,White Non Hispanic,3,Bronx,10381
2006,4,20-24,0,Total,2,Black Non Hispanic,3,Bronx,32402
2006,4,20-24,0,Total,3,Other Non Hispanic,3,Bronx,3490
2006,4,20-24,0,Total,5,Hispanic,3,Bronx,55644
2006,4,20-24,1,Male,0,Total,3,Bronx,49208
2006,4,20-24,1,Male,1,White Non Hispanic,3,Bronx,5508
2006,4,20-24,1,Male,2,Black Non Hispanic,3,Bronx,15242
2006,4,20-24,1,Male,3,Other Non Hispanic,3,Bronx,1857
2006,4,20-24,1,Male,5,Hispanic,3,Bronx,26601
2006,4,20-24,2,Female,0,Total,3,Bronx,52709
2006,4,20-24,2,Female,1,White Non Hispanic,3,Bronx,4873
2006,4,20-24,2,Female,2,Black Non Hispanic,3,Bronx,17160
2006,4,20-24,2,Female,3,Other Non Hispanic,3,Bronx,1633
2006,4,20-24,2,Female,5,Hispanic,3,Bronx,29043
2006,5,25-34,0,Total,0,Total,3,Bronx,195848
2006,5,25-34,0,Total,1,White Non Hispanic,3,Bronx,18840
2006,5,25-34,0,Total,2,Black Non Hispanic,3,Bronx,59152
2006,5,25-34,0,Total,3,Other Non Hispanic,3,Bronx,8668
2006,5,25-34,0,Total,5,Hispanic,3,Bronx,109188
2006,5,25-34,1,Male,0,Total,3,Bronx,92647
2006,5,25-34,1,Male,1,White Non Hispanic,3,Bronx,9985
2006,5,25-34,1,Male,2,Black Non Hispanic,3,Bronx,26956
2006,5,25-34,1,Male,3,Other Non Hispanic,3,Bronx,4094
2006,5,25-34,1,Male,5,Hispanic,3,Bronx,51612
2006,5,25-34,2,Female,0,Total,3,Bronx,103201
2006,5,25-34,2,Female,1,White Non Hispanic,3,Bronx,8855
2006,5,25-34,2,Female,2,Black Non Hispanic,3,Bronx,32196
2006,5,25-34,2,Female,3,Other Non Hispanic,3,Bronx,4574
2006,5,25-34,2,Female,5,Hispanic,3,Bronx,57576
2006,6,35-44,0,Total,0,Total,3,Bronx,200897
2006,6,35-44,0,Total,1,White Non Hispanic,3,Bronx,22783
2006,6,35-44,0,Total,2,Black Non Hispanic,3,Bronx,66356
2006,6,35-44,0,Total,3,Other Non Hispanic,3,Bronx,9267
2006,6,35-44,0,Total,5,Hispanic,3,Bronx,102491
2006,6,35-44,1,Male,0,Total,3,Bronx,93549
2006,6,35-44,1,Male,1,White Non Hispanic,3,Bronx,11947
2006,6,35-44,1,Male,2,Black Non Hispanic,3,Bronx,30181
2006,6,35-44,1,Male,3,Other Non Hispanic,3,Bronx,4762
2006,6,35-44,1,Male,5,Hispanic,3,Bronx,46659
2006,6,35-44,2,Female,0,Total,3,Bronx,107348
2006,6,35-44,2,Female,1,White Non Hispanic,3,Bronx,10836
2006,6,35-44,2,Female,2,Black Non Hispanic,3,Bronx,36175
2006,6,35-44,2,Female,3,Other Non Hispanic,3,Bronx,4505
2006,6,35-44,2,Female,5,Hispanic,3,Bronx,55832
2006,7,45-54,0,Total,0,Total,3,Bronx,167973
2006,7,45-54,0,Total,1,White Non Hispanic,3,Bronx,24130
2006,7,45-54,0,Total,2,Black Non Hispanic,3,Bronx,56588
2006,7,45-54,0,Total,3,Other Non Hispanic,3,Bronx,7791
2006,7,45-54,0,Total,5,Hispanic,3,Bronx,79464
2006,7,45-54,1,Male,0,Total,3,Bronx,76148
2006,7,45-54,1,Male,1,White Non Hispanic,3,Bronx,12074
2006,7,45-54,1,Male,2,Black Non Hispanic,3,Bronx,24821
2006,7,45-54,1,Male,3,Other Non Hispanic,3,Bronx,3875
2006,7,45-54,1,Male,5,Hispanic,3,Bronx,35378
2006,7,45-54,2,Female,0,Total,3,Bronx,91825
2006,7,45-54,2,Female,1,White Non Hispanic,3,Bronx,12056
2006,7,45-54,2,Female,2,Black Non Hispanic,3,Bronx,31767
2006,7,45-54,2,Female,3,Other Non Hispanic,3,Bronx,3916
2006,7,45-54,2,Female,5,Hispanic,3,Bronx,44086
2006,8,55-64,0,Total,0,Total,3,Bronx,119362
2006,8,55-64,0,Total,1,White Non Hispanic,3,Bronx,22079
2006,8,55-64,0,Total,2,Black Non Hispanic,3,Bronx,37815
2006,8,55-64,0,Total,3,Other Non Hispanic,3,Bronx,5376
2006,8,55-64,0,Total,5,Hispanic,3,Bronx,54092
2006,8,55-64,1,Male,0,Total,3,Bronx,52002
2006,8,55-64,1,Male,1,White Non Hispanic,3,Bronx,10642
2006,8,55-64,1,Male,2,Black Non Hispanic,3,Bronx,15275
2006,8,55-64,1,Male,3,Other Non Hispanic,3,Bronx,2463
2006,8,55-64,1,Male,5,Hispanic,3,Bronx,23622
2006,8,55-64,2,Female,0,Total,3,Bronx,67360
2006,8,55-64,2,Female,1,White Non Hispanic,3,Bronx,11437
2006,8,55-64,2,Female,2,Black Non Hispanic,3,Bronx,22540
2006,8,55-64,2,Female,3,Other Non Hispanic,3,Bronx,2913
2006,8,55-64,2,Female,5,Hispanic,3,Bronx,30470
2006,9,65-74,0,Total,0,Total,3,Bronx,73440
2006,9,65-74,0,Total,1,White Non Hispanic,3,Bronx,17961
2006,9,65-74,0,Total,2,Black Non Hispanic,3,Bronx,22324
2006,9,65-74,0,Total,3,Other Non Hispanic,3,Bronx,2824
2006,9,65-74,0,Total,5,Hispanic,3,Bronx,30331
2006,9,65-74,1,Male,0,Total,3,Bronx,30096
2006,9,65-74,1,Male,1,White Non Hispanic,3,Bronx,7752
2006,9,65-74,1,Male,2,Black Non Hispanic,3,Bronx,8345
2006,9,65-74,1,Male,3,Other Non Hispanic,3,Bronx,1378
2006,9,65-74,1,Male,5,Hispanic,3,Bronx,12621
2006,9,65-74,2,Female,0,Total,3,Bronx,43344
2006,9,65-74,2,Female,1,White Non Hispanic,3,Bronx,10209
2006,9,65-74,2,Female,2,Black Non Hispanic,3,Bronx,13979
2006,9,65-74,2,Female,3,Other Non Hispanic,3,Bronx,1446
2006,9,65-74,2,Female,5,Hispanic,3,Bronx,17710
2006,10,75-84,0,Total,0,Total,3,Bronx,45731
2006,10,75-84,0,Total,1,White Non Hispanic,3,Bronx,17369
2006,10,75-84,0,Total,2,Black Non Hispanic,3,Bronx,12562
2006,10,75-84,0,Total,3,Other Non Hispanic,3,Bronx,1146
2006,10,75-84,0,Total,5,Hispanic,3,Bronx,14654
2006,10,75-84,1,Male,0,Total,3,Bronx,16113
2006,10,75-84,1,Male,1,White Non Hispanic,3,Bronx,6485
2006,10,75-84,1,Male,2,Black Non Hispanic,3,Bronx,4022
2006,10,75-84,1,Male,3,Other Non Hispanic,3,Bronx,494
2006,10,75-84,1,Male,5,Hispanic,3,Bronx,5112
2006,10,75-84,2,Female,0,Total,3,Bronx,29618
2006,10,75-84,2,Female,1,White Non Hispanic,3,Bronx,10884
2006,10,75-84,2,Female,2,Black Non Hispanic,3,Bronx,8540
2006,10,75-84,2,Female,3,Other Non Hispanic,3,Bronx,652
2006,10,75-84,2,Female,5,Hispanic,3,Bronx,9542
2006,11,85+,0,Total,0,Total,3,Bronx,21084
2006,11,85+,0,Total,1,White Non Hispanic,3,Bronx,11074
2006,11,85+,0,Total,2,Black Non Hispanic,3,Bronx,4915
2006,11,85+,0,Total,3,Other Non Hispanic,3,Bronx,337
2006,11,85+,0,Total,5,Hispanic,3,Bronx,4758
2006,11,85+,1,Male,0,Total,3,Bronx,5975
2006,11,85+,1,Male,1,White Non Hispanic,3,Bronx,3195
2006,11,85+,1,Male,2,Black Non Hispanic,3,Bronx,1278
2006,11,85+,1,Male,3,Other Non Hispanic,3,Bronx,139
2006,11,85+,1,Male,5,Hispanic,3,Bronx,1363
2006,11,85+,2,Female,0,Total,3,Bronx,15109
2006,11,85+,2,Female,1,White Non Hispanic,3,Bronx,7879
2006,11,85+,2,Female,2,Black Non Hispanic,3,Bronx,3637
2006,11,85+,2,Female,3,Other Non Hispanic,3,Bronx,198
2006,11,85+,2,Female,5,Hispanic,3,Bronx,3395
2007,0,Total,0,Total,0,Total,3,Bronx,1373659
2007,0,Total,0,Total,1,White Non Hispanic,3,Bronx,180077
2007,0,Total,0,Total,2,Black Non Hispanic,3,Bronx,437343
2007,0,Total,0,Total,3,Other Non Hispanic,3,Bronx,54166
2007,0,Total,0,Total,5,Hispanic,3,Bronx,702073
2007,0,Total,1,Male,0,Total,3,Bronx,643061
2007,0,Total,1,Male,1,White Non Hispanic,3,Bronx,86230
2007,0,Total,1,Male,2,Black Non Hispanic,3,Bronx,200403
2007,0,Total,1,Male,3,Other Non Hispanic,3,Bronx,26693
2007,0,Total,1,Male,5,Hispanic,3,Bronx,329735
2007,0,Total,2,Female,0,Total,3,Bronx,730598
2007,0,Total,2,Female,1,White Non Hispanic,3,Bronx,93847
2007,0,Total,2,Female,2,Black Non Hispanic,3,Bronx,236940
2007,0,Total,2,Female,3,Other Non Hispanic,3,Bronx,27473
2007,0,Total,2,Female,5,Hispanic,3,Bronx,372338
2007,1,<1,0,Total,0,Total,3,Bronx,23451
2007,1,<1,0,Total,1,White Non Hispanic,3,Bronx,1899
2007,1,<1,0,Total,2,Black Non Hispanic,3,Bronx,7745
2007,1,<1,0,Total,3,Other Non Hispanic,3,Bronx,745
2007,1,<1,0,Total,5,Hispanic,3,Bronx,13062
2007,1,<1,1,Male,0,Total,3,Bronx,11954
2007,1,<1,1,Male,1,White Non Hispanic,3,Bronx,979
2007,1,<1,1,Male,2,Black Non Hispanic,3,Bronx,3937
2007,1,<1,1,Male,3,Other Non Hispanic,3,Bronx,380
2007,1,<1,1,Male,5,Hispanic,3,Bronx,6658
2007,1,<1,2,Female,0,Total,3,Bronx,11497
2007,1,<1,2,Female,1,White Non Hispanic,3,Bronx,920
2007,1,<1,2,Female,2,Black Non Hispanic,3,Bronx,3808
2007,1,<1,2,Female,3,Other Non Hispanic,3,Bronx,365
2007,1,<1,2,Female,5,Hispanic,3,Bronx,6404
2007,2,01-09,0,Total,0,Total,3,Bronx,185197
2007,2,01-09,0,Total,1,White Non Hispanic,3,Bronx,13863
2007,2,01-09,0,Total,2,Black Non Hispanic,3,Bronx,62134
2007,2,01-09,0,Total,3,Other Non Hispanic,3,Bronx,6124
2007,2,01-09,0,Total,5,Hispanic,3,Bronx,103076
2007,2,01-09,1,Male,0,Total,3,Bronx,94088
2007,2,01-09,1,Male,1,White Non Hispanic,3,Bronx,7284
2007,2,01-09,1,Male,2,Black Non Hispanic,3,Bronx,31218
2007,2,01-09,1,Male,3,Other Non Hispanic,3,Bronx,3087
2007,2,01-09,1,Male,5,Hispanic,3,Bronx,52499
2007,2,01-09,2,Female,0,Total,3,Bronx,91109
2007,2,01-09,2,Female,1,White Non Hispanic,3,Bronx,6579
2007,2,01-09,2,Female,2,Black Non Hispanic,3,Bronx,30916
2007,2,01-09,2,Female,3,Other Non Hispanic,3,Bronx,3037
2007,2,01-09,2,Female,5,Hispanic,3,Bronx,50577
2007,3,10-19,0,Total,0,Total,3,Bronx,222924
2007,3,10-19,0,Total,1,White Non Hispanic,3,Bronx,18671
2007,3,10-19,0,Total,2,Black Non Hispanic,3,Bronx,69547
2007,3,10-19,0,Total,3,Other Non Hispanic,3,Bronx,7780
2007,3,10-19,0,Total,5,Hispanic,3,Bronx,126926
2007,3,10-19,1,Male,0,Total,3,Bronx,113600
2007,3,10-19,1,Male,1,White Non Hispanic,3,Bronx,9699
2007,3,10-19,1,Male,2,Black Non Hispanic,3,Bronx,35724
2007,3,10-19,1,Male,3,Other Non Hispanic,3,Bronx,3946
2007,3,10-19,1,Male,5,Hispanic,3,Bronx,64231
2007,3,10-19,2,Female,0,Total,3,Bronx,109324
2007,3,10-19,2,Female,1,White Non Hispanic,3,Bronx,8972
2007,3,10-19,2,Female,2,Black Non Hispanic,3,Bronx,33823
2007,3,10-19,2,Female,3,Other Non Hispanic,3,Bronx,3834
2007,3,10-19,2,Female,5,Hispanic,3,Bronx,62695
2007,4,20-24,0,Total,0,Total,3,Bronx,103477
2007,4,20-24,0,Total,1,White Non Hispanic,3,Bronx,11056
2007,4,20-24,0,Total,2,Black Non Hispanic,3,Bronx,32552
2007,4,20-24,0,Total,3,Other Non Hispanic,3,Bronx,3428
2007,4,20-24,0,Total,5,Hispanic,3,Bronx,56441
2007,4,20-24,1,Male,0,Total,3,Bronx,50052
2007,4,20-24,1,Male,1,White Non Hispanic,3,Bronx,5755
2007,4,20-24,1,Male,2,Black Non Hispanic,3,Bronx,15603
2007,4,20-24,1,Male,3,Other Non Hispanic,3,Bronx,1774
2007,4,20-24,1,Male,5,Hispanic,3,Bronx,26920
2007,4,20-24,2,Female,0,Total,3,Bronx,53425
2007,4,20-24,2,Female,1,White Non Hispanic,3,Bronx,5301
2007,4,20-24,2,Female,2,Black Non Hispanic,3,Bronx,16949
2007,4,20-24,2,Female,3,Other Non Hispanic,3,Bronx,1654
2007,4,20-24,2,Female,5,Hispanic,3,Bronx,29521
2007,5,25-34,0,Total,0,Total,3,Bronx,199772
2007,5,25-34,0,Total,1,White Non Hispanic,3,Bronx,18930
2007,5,25-34,0,Total,2,Black Non Hispanic,3,Bronx,61072
2007,5,25-34,0,Total,3,Other Non Hispanic,3,Bronx,8764
2007,5,25-34,0,Total,5,Hispanic,3,Bronx,111006
2007,5,25-34,1,Male,0,Total,3,Bronx,94975
2007,5,25-34,1,Male,1,White Non Hispanic,3,Bronx,10021
2007,5,25-34,1,Male,2,Black Non Hispanic,3,Bronx,28122
2007,5,25-34,1,Male,3,Other Non Hispanic,3,Bronx,4198
2007,5,25-34,1,Male,5,Hispanic,3,Bronx,52634
2007,5,25-34,2,Female,0,Total,3,Bronx,104797
2007,5,25-34,2,Female,1,White Non Hispanic,3,Bronx,8909
2007,5,25-34,2,Female,2,Black Non Hispanic,3,Bronx,32950
2007,5,25-34,2,Female,3,Other Non Hispanic,3,Bronx,4566
2007,5,25-34,2,Female,5,Hispanic,3,Bronx,58372
2007,6,35-44,0,Total,0,Total,3,Bronx,200165
2007,6,35-44,0,Total,1,White Non Hispanic,3,Bronx,22776
2007,6,35-44,0,Total,2,Black Non Hispanic,3,Bronx,65724
2007,6,35-44,0,Total,3,Other Non Hispanic,3,Bronx,9231
2007,6,35-44,0,Total,5,Hispanic,3,Bronx,102434
2007,6,35-44,1,Male,0,Total,3,Bronx,93260
2007,6,35-44,1,Male,1,White Non Hispanic,3,Bronx,11950
2007,6,35-44,1,Male,2,Black Non Hispanic,3,Bronx,30021
2007,6,35-44,1,Male,3,Other Non Hispanic,3,Bronx,4667
2007,6,35-44,1,Male,5,Hispanic,3,Bronx,46622
2007,6,35-44,2,Female,0,Total,3,Bronx,106905
2007,6,35-44,2,Female,1,White Non Hispanic,3,Bronx,10826
2007,6,35-44,2,Female,2,Black Non Hispanic,3,Bronx,35703
2007,6,35-44,2,Female,3,Other Non Hispanic,3,Bronx,4564
2007,6,35-44,2,Female,5,Hispanic,3,Bronx,55812
2007,7,45-54,0,Total,0,Total,3,Bronx,173106
2007,7,45-54,0,Total,1,White Non Hispanic,3,Bronx,24255
2007,7,45-54,0,Total,2,Black Non Hispanic,3,Bronx,58751
2007,7,45-54,0,Total,3,Other Non Hispanic,3,Bronx,7958
2007,7,45-54,0,Total,5,Hispanic,3,Bronx,82142
2007,7,45-54,1,Male,0,Total,3,Bronx,78338
2007,7,45-54,1,Male,1,White Non Hispanic,3,Bronx,12200
2007,7,45-54,1,Male,2,Black Non Hispanic,3,Bronx,25885
2007,7,45-54,1,Male,3,Other Non Hispanic,3,Bronx,3978
